Object.ID,Centroid.X.um,Centroid.Y.um,core
1ebb3342-bee4-4202-96bd-a90bde4b5e1d,729.58,336.14,N-12
1ebba176-c97b-4d25-a3c5-388489c50d84,550.62,403.41,N-12
1ebcf9a6-cf72-42f2-889a-ab82fe2c9ff7,342.01,184.34,N-12
1ebe9f00-9a05-4963-b2d4-1511101c8cbb,749.68,211.07,N-12
1ec00fab-5688-468b-848a-9a3a870d98e3,706.89,577.87,N-12
1ec22c7e-6635-4a6e-b3f8-07c097fad4f9,79.73,607.78,N-12
1ec79de5-26f5-40a0-9235-a92a222a6f10,254.14,513.11,N-12
1ec9be39-a073-4d0b-9c8f-21959ae7ea4f,910.79,805.96,N-12
1eca1054-8409-48bc-bd4d-a89d00377e8a,532.81,836.41,N-12
1ed885bc-35ce-48de-ab12-9c06f26baa6f,304.73,175.61,N-12
1eded893-95f4-4210-aeb4-90fd513f4779,556.08,294.26,N-12
1edf8ae9-b1b0-4ea8-8950-78a34735e369,398.84,1167.3,N-12
1ee105f4-1460-4ee5-94d0-e8b33d0d6b31,444.0,126.63,N-12
1ee21d3d-af6d-4322-880d-40aaa98609b8,562.11,806.95,N-12
1ef8a1a5-4291-4664-91e9-072873cb21ae,65.16,535.46,N-12
1efd0ff1-b4e1-4cbd-bb2d-ece86d614042,608.79,445.61,N-12
1efe2e1d-174e-4ea9-882c-9a229f3c2ebd,195.94,387.6,N-12
1f03164c-4739-4153-8e7d-1a5408aed10f,640.1,630.4,N-12
1f06fc53-3c06-48e5-963d-1ccd9b5ae145,744.43,940.99,N-12
1f0adf5c-8e0e-4a2e-810c-9c1a7af497db,275.69,308.4,N-12
1f0b173d-16e5-4550-acad-28f1e9fee550,126.78,487.97,N-12
1f0bf4ba-6fcb-4b74-a20a-91c0e35fad2a,642.15,190.97,N-12
1f15e70b-59c5-406d-88f7-7b29a81f892d,416.16,479.21,N-12
1f16c1c8-e26f-4ce8-b9f4-cf3fd9b0997a,1095.4,874.49,N-12
1f1aa209-ee56-4dc5-9c48-a884cbb32316,415.81,260.04,N-12
1f22f4d8-d1d6-4244-b5b2-3c221750c087,291.29,641.66,N-12
1f244ecf-9fab-4ec9-9aa0-9e72a9a77eeb,275.81,902.88,N-12
1f2a32ed-419b-4aca-83c7-7b2c75316036,722.94,1031.3,N-12
1f2f685b-1a79-4dd5-8909-d069d245f473,189.72,1037.8,N-12
1f3461dd-de24-4d2f-80b1-6afd9f7c1095,987.33,212.4,N-12
1f360e48-28b8-42a4-9878-8c9eb7d7a4d9,456.37,1020.3,N-12
1f36bf9c-ad45-47dd-b455-c2b2fe255df7,949.75,423.34,N-12
1f37185e-754b-4257-8b7e-912b7fca6230,1070.1,292.63,N-12
1f3f820c-e91a-441b-bc7a-d91e587bda0d,270.55,1016.2,N-12
1f49bc49-3cb9-4a75-8d3f-cdfac187325a,891.86,714.31,N-12
1f4f857c-3040-406d-b947-2fab21054e62,405.06,416.4,N-12
1f4fb057-a07a-4d6c-979a-942546a0fd11,201.85,268.28,N-12
1f50d05e-c438-4541-83bc-1393f8f04647,311.3,741.98,N-12
1f51c648-bfc0-418b-9102-0c1b2aa52e7d,630.17,220.4,N-12
1f6a4229-7c6a-4b08-a245-7dabbac3245b,353.13,312.39,N-12
1f733146-741c-402a-8a63-454622e37347,455.22,650.74,N-12
1f829495-d7b8-4f6f-81ca-a3308ab7b130,228.95,392.85,N-12
1f8fdaee-af63-496f-b989-182da6d32463,519.85,1083.7,N-12
1f94ae88-a2ac-46b8-94f3-930ee0539e47,436.97,237.37,N-12
1f97518b-c5f0-4252-a034-456dbf4bf3b6,298.21,618.97,N-12
1f975c81-7256-4d57-a0fb-6bec5f562097,105.8,611.19,N-12
1f9aa9d4-120f-4f56-b27a-b049dd439923,1020.5,763.74,N-12
1f9aacb5-13a6-47dd-bfe5-053ebe24afc6,833.0,1154.2,N-12
1f9eb569-989e-4821-a748-ca71aca6795c,134.31,527.88,N-12
1f9ee5e4-c78f-450c-8555-f50cabdba990,954.75,814.6,N-12
1fa26226-d9cc-45d4-af9a-db2f022a5a1a,279.13,841.19,N-12
1fa38697-502d-4deb-a5ad-3cb58c442fa6,281.79,388.96,N-12
1fa8a51a-fe68-4a84-ae80-e976c364c5d6,461.63,669.61,N-12
1fa9cb99-8922-4fbf-a44b-03e9d76c6859,804.33,1018.0,N-12
1fb14ac3-793e-437a-8345-b6b566025c26,91.21,730.86,N-12
1fb31251-639a-4e00-a108-9896b04515eb,420.91,664.5,N-12
1fbf1588-0af8-43fb-bb0b-baef67a18ef3,424.52,944.3,N-12
1fc0c973-e864-4a39-8a02-209cba718bbf,503.02,546.6,N-12
1fc335e2-59b4-4efa-a57f-ac0727574ea3,327.75,656.53,N-12
1fc54f0c-ba00-440a-ac7c-f9f646f532ba,519.26,97.79,N-12
1fc6889e-d5e2-4e6c-b0d9-cd6362159874,347.39,436.71,N-12
1fc7d6ae-3017-495c-94b1-73748310f07d,615.31,118.47,N-12
1fd54fd9-c4db-414c-9566-e890ccc15d7c,306.38,423.04,N-12
1fd627f4-c92d-4012-ac83-c9c8df9cee2e,619.73,81.96,N-12
1fd676fd-36bf-4db4-8b23-25157b1956bc,594.94,607.21,N-12
1fd6f64a-613d-45e2-a284-b13cc51164c7,1033.4,756.05,N-12
1fdf3019-d678-46c7-84e4-48bf90b2c795,841.79,485.06,N-12
1fe15735-f59b-4422-a1a7-249fe207ca4c,286.24,340.56,N-12
1fe3deb3-9a51-4d9f-a47d-65abc7fc34fd,318.47,499.34,N-12
1fed058f-d023-4832-aa2e-c6bdc00bc5f3,156.86,363.55,N-12
1ff38b92-f33d-483a-aa89-03856f69cc92,1044.0,805.55,N-12
1ff94877-e767-4cac-b520-393168ae54c2,150.15,634.07,N-12
1ffb9540-b5a2-479c-aab2-db10abb31dc0,123.63,505.95,N-12
1ffd6514-3079-43de-a213-5451a43164a1,474.63,423.34,N-12
20055742-69d3-4512-bc15-80e30798d4eb,344.1,717.77,N-12
2009d374-6dd7-4d63-ba2b-a3bc5796e704,951.0,891.14,N-12
200b2aaf-38f1-4a63-ba0c-e502805ff350,356.2,512.03,N-12
200dfa37-d37e-4c7c-a3ff-ce65e3f32345,343.36,228.44,N-12
20107951-c06d-4f04-8473-50492e90ffc0,334.24,350.32,N-12
2011a3a6-57ad-4b47-9ec0-42f4d57b4184,647.2,368.76,N-12
20122183-7189-470d-9155-e66b350f4ef2,231.09,511.26,N-12
201a8dbd-cdb4-4a7e-9b62-6ab0a286cd9a,722.56,485.96,N-12
201b3e10-493e-4928-a25c-9a5a015608fe,979.53,522.49,N-12
201cd420-a109-4269-a942-990279df73f8,507.74,1056.3,N-12
201d722f-afbb-4730-a492-2612eddd723c,816.58,423.64,N-12
2023405d-2fcd-4437-9a6c-77b9b6149bd8,555.36,1189.0,N-12
202f146a-c4d0-4652-8392-524c4e74e17e,1008.5,363.33,N-12
202f3bce-1527-4425-8e1a-5abdfd0bec70,380.02,790.93,N-12
20356aea-916b-464f-b365-60221728889b,268.96,843.25,N-12
20437a82-3000-4373-815f-3dfe7bc22f74,1025.6,802.62,N-12
2043bbb9-b50b-4c57-ba2e-71dc22a03baa,1094.0,409.09,N-12
204473da-dd61-4700-bb19-0c60d4cea7a1,366.29,161.67,N-12
204d4f8e-06cb-4c9f-adeb-c518a42707df,592.05,362.28,N-12
20539632-a34b-4c15-8b44-f86687a8db09,599.98,352.05,N-12
2058ec63-c495-49fc-8277-8d0fa61747ea,546.1,566.68,N-12
20697dd5-27c5-4f10-9e0d-a8544e2b3807,190.08,1026.0,N-12
206b3b80-8dcc-47a4-8a05-cc52101b73dc,865.54,944.57,N-12
206b75ac-9fff-432c-83cf-d719429a0e26,194.96,427.88,N-12
207c7301-5406-4b81-b602-25d51a813d36,1013.1,528.37,N-12
2081ea1f-0c2d-435d-914c-0ecaeec0c827,769.99,942.95,N-12
2088a3b4-0935-4492-943a-09879a8673fb,419.54,1165.0,N-12
208a0200-445b-45ca-b11e-2f47d089d535,913.41,632.6,N-12
208ab766-e3d3-4a8d-bd2a-dd3575c74d99,1126.0,834.17,N-12
208c7893-a34e-484f-b740-b0607fac9d47,82.21,714.16,N-12
208eecb0-7c9c-4539-a2df-fd9dc3508bd1,456.07,980.35,N-12
209229ed-0b92-4724-80df-aeebbf8c6f4e,504.99,973.66,N-12
20996fa7-d001-4d12-944c-a08c330a836f,411.51,438.38,N-12
2099a757-a0bf-472d-a853-cc457e3bd635,735.77,830.95,N-12
209fbd69-1562-483a-a51c-064abf07858e,849.76,974.04,N-12
20a07237-1803-44b7-b52d-dfd178a31aa9,422.43,380.17,N-12
20a5ad34-9ce3-412f-9aa9-a41b10782897,651.81,849.04,N-12
20a692d2-6e40-4737-961c-8e1d80c0b493,747.53,700.11,N-12
20ab9f3c-7819-48fd-ba8c-62ffecd09319,905.72,898.1,N-12
20b589d4-cae9-4ffd-8b4e-735aa72a2ad5,536.25,987.14,N-12
20b5abda-0a9e-4cb2-b82e-098b9750138d,67.67,603.81,N-12
20b5f4b0-f714-411a-bdfa-b31665064360,91.01,652.29,N-12
20b7a795-ceb9-4164-a656-c02233b1adfb,684.62,301.62,N-12
20c8f211-f9a8-437d-8385-509e9ccae617,365.31,837.72,N-12
20cec086-b585-4b99-b24d-a47db942b467,912.45,141.65,N-12
20d6584b-1f45-4aa3-84c4-a52583a57816,374.27,646.42,N-12
20dcdf48-671c-47ca-98ef-b6c743b6a448,539.77,751.62,N-12
20ddd513-9753-4779-b502-88b3d2edb139,360.27,372.42,N-12
20dee53c-6c9b-4dbd-9436-9d1136420ecb,856.59,569.4,N-12
20dfff69-aa14-4a80-af50-2458fac940c7,125.04,719.99,N-12
20e74ecd-a526-47d5-b981-91538f11b1db,871.97,773.66,N-12
20e898ff-5a80-431c-a26f-559e3f846ff6,366.58,468.72,N-12
20e8b337-9533-4af2-8032-9f40f2ccb998,996.41,896.09,N-12
20ea9e85-b83a-479d-9bfa-508f613eeda9,655.09,658.59,N-12
20ef6e37-4d36-4ac7-b479-78a7ce94ae81,238.93,596.51,N-12
20f13e3d-503b-4e63-ac38-05fd9d61b21d,142.93,921.58,N-12
20f320ab-18d8-4cfb-add6-b1bedfa3c7b6,606.85,950.76,N-12
20f58f8e-312d-495b-9dec-5389397a04fd,726.73,496.7,N-12
20f79f5a-5986-4c87-bfed-959f031dbc25,613.19,1117.7,N-12
20faaad0-72a7-40f7-a316-a5553cba8e68,507.67,1157.6,N-12
20fc0e3a-8048-4d49-ba3d-cde2850f5943,639.1,223.79,N-12
2108f0fc-f23a-4c1e-a1a9-94e56e849159,249.48,839.19,N-12
210af335-39e9-453d-aebc-accbb0a62379,299.65,523.12,N-12
210bf26a-df6a-47b0-97c6-7d4cc97abb16,137.14,742.11,N-12
2114fafa-e98c-48d1-8f31-b2daad2f454d,455.38,733.63,N-12
21160bdd-2f89-4982-ae25-10be79732152,831.73,175.94,N-12
21171374-f746-4423-8e2d-cca012cd9b33,603.14,1172.6,N-12
21187065-1ff3-457c-a77c-231c744fd4e2,1030.8,399.89,N-12
2118b6c9-02b2-4194-b561-85a22284fca5,168.08,889.34,N-12
21215fb6-84a1-4fe9-bb8d-318bf0a8b8c1,277.04,848.53,N-12
212dd80e-e468-4e8b-b92e-fb0365d8ea4b,147.25,467.75,N-12
212ee2e2-7d72-4b72-b9bd-4a92eed9b415,288.39,1056.1,N-12
212ee976-895c-4789-884d-4346f0cf5ae9,494.2,1077.7,N-12
21327904-ed9a-4f6a-ae70-3b42c9dd71d1,931.6,392.02,N-12
21371372-d038-46e3-b3ff-0888a631f241,664.84,683.86,N-12
213e55d9-20cd-4cdf-a51a-131870ebfc95,730.26,538.75,N-12
213fedc9-8793-41e4-9ee9-f2879d1ea73a,171.98,721.17,N-12
214108fd-1463-464d-a77d-998b3d399e47,93.43,403.74,N-12
21411e40-dd84-4c2e-a7fb-74be8625e401,562.3,65.52,N-12
214568e2-5a8d-4964-81ad-7099aaad2ac0,961.44,282.81,N-12
2147b4fc-7221-4f89-9673-dd9a8b7f984d,668.7,1155.2,N-12
2149c1a5-c1ec-4875-bb18-aaf7ae657f62,224.0,1070.8,N-12
214e3ac0-9d25-4cff-8d36-ca540a47c6c2,384.18,1161.4,N-12
21512254-945a-4d4b-a876-62c72e07c0b4,184.09,792.86,N-12
215242ce-1afd-40f8-96b5-4070033e6895,233.41,459.23,N-12
215249a1-4a4a-46cd-9b91-24c578e2a7f9,651.96,712.3,N-12
21549bec-2fdb-4f79-9e7a-957561099d2e,611.61,845.1,N-12
21597894-84e2-4ebe-9cea-7eedaee857ef,516.37,940.03,N-12
215e745a-95de-4c21-881c-a1b25c517d06,840.93,793.4,N-12
2169e817-ecc6-4eb7-bb2c-dd4d5baabc0c,535.68,689.55,N-12
21723baf-e75b-4541-b030-edf71a87d0e4,269.92,1070.6,N-12
217a49a8-faad-4ff1-9f60-acdd18626d86,778.34,786.18,N-12
217e8d5b-0cac-4c11-9bb3-c7085a47c6e9,511.16,624.99,N-12
21895621-fc5b-40af-b66c-50483c7d8ef6,921.88,735.67,N-12
218b1ad3-a37f-497b-bfe2-f6f804da297f,308.92,980.81,N-12
21986325-5e3e-4dc2-af57-c86519e068c6,252.7,1040.8,N-12
219bb145-4624-4ea6-b3b4-ab62ada2dada,416.74,1102.5,N-12
219faa51-35a5-4e1e-94e7-738b4644e414,807.47,180.89,N-12
21a1ee55-ec37-4c07-8e1d-c4eae1ea9fd0,604.03,960.4,N-12
21a4b98a-6357-4d5e-bc96-9759539196f2,71.59,540.57,N-12
21ac4aaf-f9af-4688-b329-2c59787623ce,1074.2,563.38,N-12
21b28601-1485-41f7-bb32-02990ac1a89a,380.52,107.97,N-12
21c3e1df-9b2a-42b3-80a9-6567bcd8b156,786.65,789.45,N-12
21c47f9b-a128-451a-b97e-41d4a3539348,436.84,508.02,N-12
21cbd771-ae83-4ae8-bbb5-1c3add50b5fd,945.35,743.69,N-12
21cdc047-814f-45bb-95d9-bb2d4f93ebb7,676.69,268.65,N-12
21ce5217-193b-4de2-a85b-6adff95ae6c7,966.36,149.06,N-12
21d516d1-5e20-40ac-9143-900887dc6a1f,941.52,968.99,N-12
21dca813-554c-4a2c-83b9-3250382bf8af,651.49,518.33,N-12
21e735e2-a404-4bfc-bf10-51e96cbea0f6,256.13,405.19,N-12
21ef03b1-3a20-4298-9ed8-7921a9c0af7e,689.36,166.81,N-12
21ef30dd-c688-45ca-9464-f4beccc3473b,281.06,646.37,N-12
21fabee9-d630-4ed3-9ea2-11dcc67e1e31,592.02,1096.0,N-12
22013c0f-e49a-4dd3-830a-1dc3b53ce5ab,452.26,994.94,N-12
2208b991-35f9-46e2-aa42-ed3dd76067f8,260.58,382.95,N-12
221392ef-2053-4ed8-9702-6e9cdf3fd6e3,264.89,173.92,N-12
2214ec5b-3f4a-41f1-97ef-8f117cdd62d1,728.35,672.89,N-12
2216bb60-2932-4423-961d-f626233fa437,663.68,777.64,N-12
221ac07e-b5e2-4e4f-bc2d-bfc0a32abd51,406.66,1004.8,N-12
222197d5-ec52-4750-b32c-34f7ef5ea320,282.02,294.41,N-12
2221ad91-b73c-403a-abe7-0bb789b156ab,481.37,421.04,N-12
222882fc-6c7f-45a7-bb35-8c94a03ef929,898.88,543.64,N-12
222dc349-c330-49b9-a660-ddb59f4faca2,759.11,904.07,N-12
223f23a0-2868-4c8c-85b9-64eac3fe7441,352.63,916.06,N-12
2248eb3f-910d-49d4-870e-4cca42b58019,325.92,993.94,N-12
224ae54a-20c8-4834-a4d5-1447c0c56943,1099.7,451.78,N-12
224ccc93-8efa-4882-8552-b4d9ab95b4d8,160.48,772.15,N-12
225b6d46-ed5f-4d7c-a36a-e0ac2d32a580,468.49,834.67,N-12
226064cb-7ac7-4449-9665-ef3ce12a92fc,641.6,921.05,N-12
2265ca40-baa2-4fb4-8bb1-ac7785f4e78d,359.1,697.69,N-12
22677bbf-64e5-48c6-9736-8a847f7a8c06,596.79,1132.4,N-12
226f2e12-a414-4cc5-989b-88aa1bb99386,884.73,276.45,N-12
226f767c-3090-45ba-b0c3-b429e2b9552e,691.89,1138.6,N-12
2274a171-b6fd-404f-bb42-4c8de3bf7b39,853.47,240.48,N-12
227ab92f-8ab2-4a6b-80c7-c23402cd8153,646.3,656.55,N-12
227b7558-1c2b-4b77-9905-60d745ca4f22,89.72,420.77,N-12
227ebeb3-e352-4e80-a1bf-10d81162baa1,930.95,119.59,N-12
2281f5f1-1222-4876-b1a1-525662caeb8b,262.75,554.58,N-12
22862ffa-9d40-4acd-8fa8-622884c897cc,336.26,897.97,N-12
228e90a1-3607-4268-982c-193bc12532e4,749.28,90.91,N-12
22926956-a75c-4a89-a13d-b68a492a05f2,447.0,873.88,N-12
229b71b8-8789-4498-88ce-eb6072ed3f96,665.46,549.78,N-12
22a063f4-e94b-48ff-9cf6-6e7c4e3f9d28,456.76,1203.9,N-12
22a41597-c1da-4d32-99e2-94f90dd06bda,1133.5,593.89,N-12
22ad5338-d658-4327-8089-e740faa3cf2d,682.36,840.56,N-12
22bd8ba0-158b-41fd-a749-51dbbe02ad5b,811.02,494.79,N-12
22bf4c70-5eb7-4f12-8bc6-831a9f078216,575.07,687.21,N-12
22c55449-88de-478e-80cf-e51bc1b82e88,898.06,491.49,N-12
22c5b771-bf01-4de2-94df-d411441b9a98,473.18,337.02,N-12
22c5cf23-c4d5-4b63-9e55-314368db0059,1111.8,779.5,N-12
22c6adf6-ede1-4545-9c54-8ea233e48af0,400.83,811.54,N-12
22d49dde-ebc3-4460-8d6e-92b0c51e287e,125.79,377.65,N-12
22d8de46-9c0b-4721-8364-8e2fdf0ef219,450.85,901.18,N-12
22e7197b-d13b-41ca-959c-c4f19b51a81b,577.22,612.83,N-12
22e829b0-19e4-4113-8a1b-18a1706a9fd9,251.61,1072.1,N-12
22eab3d3-a9cd-4fae-80f0-a1e943af8dc9,1075.5,930.83,N-12
22f4dcbe-21f5-4823-a94e-710de733343d,672.08,643.23,N-12
22fc6243-1364-4c47-888c-f40c6027c2a1,1035.2,545.39,N-12
22fd2298-c2e3-493a-8212-100faf454062,405.57,443.92,N-12
22feaf3f-41df-4c92-8285-2f43ac409677,555.93,428.87,N-12
22ff80fb-89f3-44ab-b118-903b59dd8134,851.75,905.53,N-12
23012258-7941-45df-986b-c25fd5fcd3d0,565.79,1129.5,N-12
2304a4b7-2b0c-4b28-bbeb-5ab456f80e49,938.1,799.56,N-12
2307b2c9-b864-4a92-816a-95e3c71f52f6,878.86,721.2,N-12
230fc6f7-774a-4dd1-9001-5d3326d7eed7,877.65,1071.9,N-12
23114d9c-2a53-4a85-99f9-d2f4a15a9ad3,461.0,899.43,N-12
2318fc99-f290-4cb9-b629-570997bd1b50,1085.1,407.04,N-12
2330e304-5863-4596-8bdf-985a97a078a0,255.54,985.03,N-12
2338a3a6-7c91-480b-a7b1-d48b9646469e,241.57,280.55,N-12
2345dd14-bf06-4b47-baf7-7bd6c1302b20,968.83,454.67,N-12
23521be6-06a9-47f3-8c97-ecce94e2fe1c,323.74,290.64,N-12
2355f007-0cb0-4fbe-841e-f5d5e33803ac,551.97,218.29,N-12
235771c5-a827-4fd5-8321-484a6a846866,222.03,520.07,N-12
235820c3-41b9-4dc2-b128-f07087d286e2,851.76,1018.4,N-12
235f1ebd-e0cf-4efc-aa81-17759da6fcf7,679.28,105.19,N-12
235fbb7a-8a52-4786-9ff8-297b8b786df9,795.83,661.57,N-12
2366386b-857f-4092-8c0b-a9c6a3f75009,179.1,814.16,N-12
23674928-5477-4924-a4a3-5416335ae526,170.29,304.66,N-12
2369a6e7-afc4-4246-963f-96b04c0ccc87,844.13,469.78,N-12
236d5215-1872-4948-8a81-e5b011b36942,175.4,528.99,N-12
2378d40b-2e68-43e5-945c-1528da2c43db,864.47,918.41,N-12
237a4c1d-1377-403b-8e1d-e72d38b4ccf6,162.79,438.89,N-12
237b7d63-615e-4799-9d31-09779a6bde70,397.41,273.69,N-12
237d38c3-468c-4ca4-95d4-adc039f14fcc,364.93,770.18,N-12
2380a5b3-aa25-4fe7-b50d-a4582de807d1,730.36,731.54,N-12
2383f856-3055-4eaf-aca9-a5714140e280,410.05,293.67,N-12
2384e8f3-86f3-4c4d-bcfd-bde64c028b2d,857.85,698.78,N-12
2388cf36-c3e6-4299-9ed1-18e40432574a,543.57,190.25,N-12
2390e79c-6b73-4133-b3f9-ed0d6f6c7b58,243.42,380.05,N-12
2396f423-2383-415c-97e6-b9584d22d779,567.41,438.76,N-12
23972ae6-b177-493d-9516-a8aaa1ce5418,948.05,951.11,N-12
239ed11f-5310-4e0c-8d03-b43316bf5c7d,486.61,619.47,N-12
23a23e62-5b1f-4fbc-8145-87391c6a0175,570.25,997.93,N-12
23a4fdea-4ab3-4e26-971c-400f85fd1ef8,376.1,1012.0,N-12
23ac8069-5e65-41c1-b670-3fe10e04f626,260.75,445.9,N-12
23b16c7a-0ed2-476b-8e5d-53242ba7c6f8,670.45,202.39,N-12
23b2a8c2-f0ae-4699-96f5-efda51741b53,988.17,430.21,N-12
23b3b87d-b737-4454-ba7f-52d75f95f687,913.47,960.23,N-12
23b65507-7e8c-4cfc-834d-29f927019454,612.68,653.03,N-12
23bb60b8-eb21-4d96-921c-f7e9a7093dcd,446.12,497.86,N-12
23bca67c-7934-45e8-b919-56171d20e94e,659.67,471.72,N-12
23becede-0f69-4594-8c64-d0146808278f,809.5,126.57,N-12
23c3d2d6-9730-47b4-873a-2b13bcbbdd5a,590.87,859.72,N-12
23c7e5b2-e04e-4952-9e41-29205ff4b6aa,867.5,537.86,N-12
23c87655-aeab-4b5d-9551-95dc8bb01360,383.58,261.31,N-12
23ca4d19-8b7f-416b-a4ff-e2ff8439e53d,654.59,188.25,N-12
23cba672-e399-4035-abb5-c60e0aa155eb,698.65,59.89,N-12
23cc7db7-298a-4e93-948d-97ac36b4ea05,661.05,632.71,N-12
23d05970-06f0-410c-94c2-cf8059630c4b,593.67,904.91,N-12
23d101c7-592f-4056-8e3f-70cab86a686f,532.87,168.14,N-12
23d7a3af-7f08-4862-9815-3eef0ebdc615,701.06,512.48,N-12
23def900-aef9-4c4d-92d5-1643bf39a1c8,504.28,456.2,N-12
23e6ef78-8e65-400b-b41b-8a0f2bdccba7,927.22,183.26,N-12
23e74097-ef55-4bc7-a887-646a27757e57,853.43,740.69,N-12
23e7eb5f-d750-4930-a65c-2791c9e7096a,623.12,254.21,N-12
23ead3dc-8ed6-4158-9a6e-9ea9086793e0,75.74,529.61,N-12
23fda09e-8b1e-43a9-a848-8a132fdc4bcc,417.6,998.57,N-12
240b59b4-5a02-44e5-9180-da7cdb9df3f4,871.48,140.63,N-12
240d871f-2614-414e-857e-b362993660a9,928.18,658.47,N-12
2413f655-59e4-4276-91e2-ffbdbe28a633,398.63,188.11,N-12
24153a2a-2449-481a-817f-1bf70e1ade5b,740.7,587.9,N-12
2420678c-5da4-41d7-b42e-752526d7faf0,229.41,586.82,N-12
242374ef-766d-4ed8-8c1c-e88944cb01e3,481.26,683.82,N-12
2425d482-58a2-4455-91af-30c0a7cd97b0,385.52,812.99,N-12
242b5d6f-0930-4edb-9f2c-543a36ff7ec5,1036.7,416.08,N-12
24313e23-b0fe-47a1-af73-1f6998383f33,987.27,189.62,N-12
24342311-0d11-44fe-831c-c04dba58966f,314.11,637.58,N-12
2437c37c-6225-4b9f-b65d-06ee0363bb34,327.57,646.83,N-12
243b5983-fc9f-43dc-919f-85d1b6f0d305,590.89,1169.0,N-12
2452c593-2bcb-4c83-80cc-1f6003632df4,284.48,233.66,N-12
24553c7b-3ad3-482c-b9c6-cf09dbf431f0,315.03,1116.7,N-12
24586e75-f519-40d0-8cc1-960c99bc9e47,539.92,669.18,N-12
24597a89-00ec-4505-b223-83e73cd6defe,491.96,915.11,N-12
245ce7cd-c735-4184-8fa9-4e9c4194f560,495.13,726.91,N-12
245e32c2-eb93-43e6-84b3-9d4f4cc9de94,631.05,1057.8,N-12
245f8c03-f676-4365-b55b-b6e8adb8756d,849.17,637.45,N-12
246584da-6c23-4e06-a512-eab978d4304e,540.62,399.65,N-12
246f7c53-b296-4c4f-96bc-36c7941633e6,724.54,64.75,N-12
247a7f53-f7ca-4787-9496-92d997790398,192.28,394.57,N-12
247bb30b-1f78-47e3-9a4a-21f733299790,452.51,680.86,N-12
2482fd6e-a3a6-4b86-81ed-d6d98572f6e5,616.73,64.66,N-12
248890ec-64ef-49c8-9308-c00f499e9a8f,952.82,346.57,N-12
248cad64-ddc3-4ce0-bfe1-6b85db259721,49.78,574.13,N-12
248ed7e9-76d4-4022-99aa-a3f9c7cfb12f,175.36,856.65,N-12
248f52db-b93e-4d96-bcf2-c97c50183905,983.21,532.11,N-12
24986373-a8be-4274-9d22-058b9e6f2ee1,784.39,1000.9,N-12
2499c418-9b27-40b6-a5a4-29a7c4b30d7c,800.08,262.95,N-12
249a80ec-a6ad-44cb-a8a6-c49c2763010d,736.65,289.45,N-12
249a9a4e-461d-47c8-86e2-2f157d10a73d,932.72,701.3,N-12
249ede5a-b9fc-4f10-88ae-c6f5c1bfc167,575.37,900.24,N-12
24a2c5ad-af7e-43b0-a22f-15c182e42390,166.11,737.3,N-12
24a4677b-568e-4ffc-8041-c29e3393b158,668.19,710.15,N-12
24b444ee-2258-44da-8407-c9e9343175e9,973.73,871.53,N-12
24b578f6-e775-464f-abab-1f4d6672df20,739.46,961.28,N-12
24b9953c-c1d2-46fb-b8ac-d006f04151cb,1082.9,797.76,N-12
24bd38aa-adad-4542-a159-1df25585b9bb,624.48,393.87,N-12
24beba11-6510-4249-8a20-32278ea12d8f,467.48,135.69,N-12
24c194a8-3a20-4558-b6d8-d7a55a2dc429,965.25,385.19,N-12
24c1cc0d-a2b1-48c2-bf41-8dc2d1886e6c,531.57,436.33,N-12
24c32fc7-c5b7-4dac-9cdf-c5d8b7709208,802.5,651.98,N-12
24c355a8-f33c-47be-b257-06f678f2439f,900.72,1117.1,N-12
24c58b44-258e-438c-a7fb-ebe01434d6c4,553.05,533.1,N-12
24c7e988-9a8f-4688-be9a-6b135c4453a8,547.89,797.81,N-12
24cd9f41-2e14-48d5-b80b-0bbe00c1a040,959.43,1032.2,N-12
24d695a2-f017-4975-956d-9ecd327b01d3,966.44,325.44,N-12
24d82af6-47d8-4054-a966-e880889ab0da,251.83,610.63,N-12
24d98426-67fb-4c46-88cb-1f1691b0c7f6,974.04,842.9,N-12
24e215fe-aae5-48cc-8551-5f7b478b1828,679.04,515.79,N-12
24e2d9db-b6e3-46e5-bf2c-d12ec8507cd0,968.12,344.78,N-12
24e56762-4674-4459-bcba-e7c366d0eb33,567.76,689.12,N-12
24e8b708-be92-4c05-a21e-3dafa695d796,244.89,225.52,N-12
24eb80ad-7534-416d-a5bc-2f3761229a32,305.12,376.95,N-12
24f0f5c6-b302-4a49-9448-bcde7918c34d,76.85,696.37,N-12
24f68e17-8573-4101-90b5-397ac3a9c59e,516.45,430.03,N-12
24f930db-06c0-454c-8dd5-d5bab6178baa,894.61,780.88,N-12
24fa85e2-5bec-4bc4-ace1-145c9cd5f72e,903.66,971.56,N-12
24fad03c-4582-44b7-bc08-8dc444a8c600,665.42,628.12,N-12
250e1a29-1305-480c-b967-8b9d41c3bc27,473.46,1018.9,N-12
25168c77-c53b-4f8e-afaf-2a4c118c0a81,469.62,441.21,N-12
25191d92-e604-4fbb-81a3-36200bcb2e9c,497.2,311.06,N-12
251b8dc2-82c6-4f46-9038-712173910a41,606.33,654.11,N-12
251ddbe7-b6ba-4fef-8ef9-9a94a10ea54c,234.25,549.8,N-12
251e7f18-3822-4e3d-90c4-0ad48725e67c,1036.3,790.74,N-12
251f8151-6844-43b3-b355-8415d86cfa04,789.29,530.68,N-12
